Punto,Nombre Alterno,Descripcion,Fecha,Metano,Bioxido de Carbono,Nitrogeno,Total Inertes,Etano,Temp. Rocio,Humedad,Poder Calorifico,Indice Woobe,Acido Sulfidrico,
S-VEBGN051-TR09,CRE 30 Cempoala Centro,Pto de Calidad de Cempoala al Centro T.R.,15/03/17 09:00:00,95.2303,0.6394,0.8293,1.4687,3.0550,244.1810,0.0000,38.2574,50.1438,0.0000,
S-VEBGN051-TR09,CRE 30 Cempoala Centro,Pto de Calidad de Cempoala al Centro T.R.,16/03/17 09:00:00,95.3478,0.5445,1.1719,1.7164,2.6970,245.6688,0.0000,38.0589,49.9481,0.0000,
S-VEBGN051-TR09,CRE 30 Cempoala Centro,Pto de Calidad de Cempoala al Centro T.R.,17/03/17 09:00:00,94.9380,0.4741,1.4333,1.9074,2.8874,246.4234,0.0000,38.0497,49.8615,0.0000,
S-VEBGN051-TR09,CRE 30 Cempoala Centro,Pto de Calidad de Cempoala al Centro T.R.,18/03/17 09:00:00,94.7171,0.5579,1.5264,2.0843,2.9563,245.5358,0.0000,38.0212,49.7802,0.0000,
S-VEBGN051-TR09,CRE 30 Cempoala Centro,Pto de Calidad de Cempoala al Centro T.R.,19/03/17 09:00:00,93.4877,0.4486,2.4448,2.8934,3.3640,246.3289,0.0000,37.8189,49.3041,0.0000,
S-VEBGN051-TR09,CRE 30 Cempoala Centro,Pto de Calidad de Cempoala al Centro T.R.,20/03/17 09:00:00,95.6388,0.6344,0.6791,1.3134,2.8142,246.9422,0.0000,38.2481,50.2152,0.0000,
S-VEBGN051-TR09,CRE 30 Cempoala Centro,Pto de Calidad de Cempoala al Centro T.R.,21/03/17 09:00:00,95.0124,0.5977,1.0640,1.6618,3.0732,246.0714,0.0000,38.2071,50.0527,0.0000,
S-VEBGN070-TR02,CRE 42 Matapionche,Pto. de Calidad Matapionche T.R.,15/03/17 09:00:00,92.0256,0.2780,0.8904,1.1684,6.4529,209.4578,0.0244,39.3865,51.0068,4.6827,
S-VEBGN070-TR02,CRE 42 Matapionche,Pto. de Calidad Matapionche T.R.,16/03/17 09:00:00,92.1911,0.2586,0.8962,1.1547,6.3167,208.9539,0.0211,39.3433,50.9933,3.2762,
S-VEBGN070-TR02,CRE 42 Matapionche,Pto. de Calidad Matapionche T.R.,17/03/17 09:00:00,92.1903,0.2728,0.8920,1.1648,6.3058,208.9722,0.0225,39.3376,50.9821,3.3533,
S-VEBGN070-TR02,CRE 42 Matapionche,Pto. de Calidad Matapionche T.R.,18/03/17 09:00:00,92.1156,0.2891,0.8940,1.1831,6.3539,209.1753,0.0269,39.3493,50.9765,0.4726,
S-VEBGN070-TR02,CRE 42 Matapionche,Pto. de Calidad Matapionche T.R.,19/03/17 09:00:00,92.1125,0.2887,0.8944,1.1831,6.3547,209.2109,0.0304,39.3511,50.9776,0.5420,
S-VEBGN070-TR02,CRE 42 Matapionche,Pto. de Calidad Matapionche T.R.,20/03/17 09:00:00,92.2183,0.2242,0.8959,1.1201,6.3262,208.9322,0.0237,39.3581,51.0255,0.3782,
S-VEBGN070-TR02,CRE 42 Matapionche,Pto. de Calidad Matapionche T.R.,21/03/17 09:00:00,92.1987,0.2414,0.8954,1.1368,6.3282,208.9541,0.0235,39.3527,51.0107,0.5197,
S-VEEGN001-TR05,CRE 50 Playuela,Pto. de Calidad Playuela T.R.,15/03/17 05:00:00,99.3071,0.2442,0.1133,0.3575,0.1311,275.2505,32.7504,37.8258,50.5073,2.1997,
S-VEEGN001-TR05,CRE 50 Playuela,Pto. de Calidad Playuela T.R.,16/03/17 05:00:00,99.3050,0.2442,0.1135,0.3578,0.1319,275.5625,33.5511,37.8269,50.5077,2.1096,
S-VEEGN001-TR05,CRE 50 Playuela,Pto. de Calidad Playuela T.R.,17/03/17 05:00:00,99.3058,0.2442,0.1130,0.3572,0.1310,275.5774,34.2084,37.8272,50.5082,2.1644,
S-VEEGN001-TR05,CRE 50 Playuela,Pto. de Calidad Playuela T.R.,18/03/17 05:00:00,99.3039,0.2451,0.1130,0.3580,0.1314,275.5885,34.5089,37.8275,50.5077,2.8890,
S-VEEGN001-TR05,CRE 50 Playuela,Pto. de Calidad Playuela T.R.,19/03/17 05:00:00,99.3039,0.2451,0.1132,0.3583,0.1313,275.9217,33.0814,37.8276,50.5077,3.6444,
S-VEEGN001-TR05,CRE 50 Playuela,Pto. de Calidad Playuela T.R.,20/03/17 05:00:00,99.3057,0.2441,0.1126,0.3568,0.1308,276.2864,33.2356,37.8281,50.5089,3.6050,
S-VEEGN001-TR05,CRE 50 Playuela,Pto. de Calidad Playuela T.R.,21/03/17 05:00:00,99.3055,0.2451,0.1125,0.3576,0.1307,275.6201,33.1695,37.8271,50.5077,4.0068,
