Punto,Nombre Alterno,Descripcion,Fecha,Metano,Bioxido de Carbono,Nitrogeno,Total Inertes,Etano,Temp. Rocio,Humedad,Poder Calorifico,Indice Woobe,Acido Sulfidrico,,
S-REBGN270-TR08,CRE 63 Pandura,Pto. de Calidad CG N LaredoT.R.,03/07/17 16:00:00,92.6554,1.0296,0.1001,1.1297,4.4068,274.7006,,40.4347,51.4247,,,
S-REBGN270-TR08,CRE 63 Pandura,Pto. de Calidad CG N LaredoT.R.,03/07/17 17:00:00,92.6326,1.0331,0.0983,1.1313,4.4369,274.6881,,40.4367,51.4244,,,
S-REBGN270-TR08,CRE 63 Pandura,Pto. de Calidad CG N LaredoT.R.,03/07/17 18:00:00,92.6026,1.0331,0.0986,1.1317,4.4645,274.6268,,40.4443,51.4286,,,
S-REBGN270-TR08,CRE 63 Pandura,Pto. de Calidad CG N LaredoT.R.,03/07/17 19:00:00,92.5554,1.0382,0.0999,1.1381,4.4931,274.6817,,40.4574,51.4320,,,
S-REBGN270-TR08,CRE 63 Pandura,Pto. de Calidad CG N LaredoT.R.,03/07/17 20:00:00,92.5041,1.0405,0.0996,1.1400,4.5295,274.6995,,40.4756,51.4406,,,
S-REBGN270-TR08,CRE 63 Pandura,Pto. de Calidad CG N LaredoT.R.,03/07/17 21:00:00,92.4545,1.0397,0.0963,1.1360,4.5592,274.8115,,40.5041,51.4584,,,
S-REBGN270-TR08,CRE 63 Pandura,Pto. de Calidad CG N LaredoT.R.,03/07/17 22:00:00,92.4139,1.0436,0.0963,1.1399,4.5765,274.9826,,40.5211,51.4654,,,
S-REBGN270-TR08,CRE 63 Pandura,Pto. de Calidad CG N LaredoT.R.,03/07/17 23:00:00,92.4081,1.0405,0.0974,1.1379,4.5727,275.0270,,40.5289,51.4714,,,
S-REBGN270-TR08,CRE 63 Pandura,Pto. de Calidad CG N LaredoT.R.,04/07/17 00:00:00,92.4154,1.0402,0.0972,1.1374,4.5573,275.0512,,40.5313,51.4729,,,
S-REBGN270-TR08,CRE 63 Pandura,Pto. de Calidad CG N LaredoT.R.,04/07/17 01:00:00,92.4352,1.0387,0.0996,1.1383,4.5374,275.0299,,40.5252,51.4694,,,
S-REBGN270-TR08,CRE 63 Pandura,Pto. de Calidad CG N LaredoT.R.,04/07/17 02:00:00,92.4475,1.0374,0.1012,1.1386,4.5267,275.0290,,40.5208,51.4669,,,
S-REBGN270-TR08,CRE 63 Pandura,Pto. de Calidad CG N LaredoT.R.,04/07/17 03:00:00,92.4841,1.0350,0.1022,1.1372,4.4952,274.9972,,40.5098,51.4620,,,
S-REBGN270-TR08,CRE 63 Pandura,Pto. de Calidad CG N LaredoT.R.,04/07/17 04:00:00,92.5395,1.0313,0.0997,1.1309,4.4514,274.9649,,40.4943,51.4571,,,
S-REBGN270-TR08,CRE 63 Pandura,Pto. de Calidad CG N LaredoT.R.,04/07/17 05:00:00,92.5458,1.0365,0.1017,1.1382,4.4409,274.9649,,40.4875,51.4489,,,
S-REBGN270-TR08,CRE 63 Pandura,Pto. de Calidad CG N LaredoT.R.,04/07/17 06:00:00,92.5421,1.0330,0.0970,1.1300,4.4512,274.9786,,40.4978,51.4589,,,
S-REBGN270-TR08,CRE 63 Pandura,Pto. de Calidad CG N LaredoT.R.,04/07/17 07:00:00,92.5592,1.0132,0.1008,1.1140,4.4568,275.0351,,40.5034,51.4737,,,
S-REBGN270-TR08,CRE 63 Pandura,Pto. de Calidad CG N LaredoT.R.,04/07/17 08:00:00,92.5626,1.0240,0.0990,1.1230,4.4489,275.0549,,40.4986,51.4646,,,
S-REBGN270-TR08,CRE 63 Pandura,Pto. de Calidad CG N LaredoT.R.,04/07/17 09:00:00,92.5410,1.0284,0.0977,1.1261,4.4783,275.0161,,40.5000,51.4629,,,
S-REBGN270-TR08,CRE 63 Pandura,Pto. de Calidad CG N LaredoT.R.,04/07/17 10:00:00,92.5409,1.0194,0.0993,1.1187,4.4999,274.9846,,40.4980,51.4671,,,
S-REBGN270-TR08,CRE 63 Pandura,Pto. de Calidad CG N LaredoT.R.,04/07/17 11:00:00,92.5236,1.0250,0.1003,1.1253,4.5110,275.6709,,40.4953,51.4616,,,
S-REBGN270-TR08,CRE 63 Pandura,Pto. de Calidad CG N LaredoT.R.,04/07/17 12:00:00,92.5195,1.0306,0.1000,1.1307,4.5091,276.4118,,40.4869,51.4534,,,
S-REBGN270-TR08,CRE 63 Pandura,Pto. de Calidad CG N LaredoT.R.,04/07/17 13:00:00,92.5147,1.0330,0.0994,1.1324,4.5108,276.3844,,40.4854,51.4513,,,
S-REBGN270-TR08,CRE 63 Pandura,Pto. de Calidad CG N LaredoT.R.,04/07/17 14:00:00,92.5042,1.0331,0.0987,1.1318,4.5206,276.4049,,40.4921,51.4550,,,
S-REBGN270-TR08,CRE 63 Pandura,Pto. de Calidad CG N LaredoT.R.,04/07/17 15:00:00,92.5309,1.0277,0.0962,1.1240,4.5000,276.3932,,40.4877,51.4574,,,
S-REBGN270-TR08,CRE 63 Pandura,Pto. de Calidad CG N LaredoT.R.,04/07/17 16:00:00,92.5198,1.0283,0.0961,1.1245,4.5083,276.3955,,40.4916,51.4592,,,
S-REBGN270-TR08,CRE 63 Pandura,Pto. de Calidad CG N LaredoT.R.,04/07/17 17:00:00,92.5054,1.0310,0.0963,1.1273,4.5169,276.3514,,40.4932,51.4583,,,
S-REBGN270-TR08,CRE 63 Pandura,Pto. de Calidad CG N LaredoT.R.,04/07/17 18:00:00,92.4983,1.0308,0.0986,1.1294,4.5214,276.3785,,40.4947,51.4581,,,
S-REBGN270-TR08,CRE 63 Pandura,Pto. de Calidad CG N LaredoT.R.,04/07/17 19:00:00,92.4907,1.0283,0.1004,1.1287,4.5272,276.3781,,40.4977,51.4606,,,
S-REBGN270-TR08,CRE 63 Pandura,Pto. de Calidad CG N LaredoT.R.,04/07/17 20:00:00,92.4698,1.0269,0.0977,1.1247,4.5408,276.3832,,40.5101,51.4698,,,
S-REBGN270-TR08,CRE 63 Pandura,Pto. de Calidad CG N LaredoT.R.,04/07/17 21:00:00,92.4407,1.0331,0.0979,1.1310,4.5538,276.4546,,40.5199,51.4711,,,
S-REBGN270-TR08,CRE 63 Pandura,Pto. de Calidad CG N LaredoT.R.,04/07/17 22:00:00,92.4208,1.0339,0.0969,1.1308,4.5626,276.4977,,40.5318,51.4775,,,
S-REBGN270-TR08,CRE 63 Pandura,Pto. de Calidad CG N LaredoT.R.,04/07/17 23:00:00,92.4171,1.0340,0.0974,1.1314,4.5621,276.5348,,40.5341,51.4783,,,
S-REBGN270-TR08,CRE 63 Pandura,Pto. de Calidad CG N LaredoT.R.,05/07/17 00:00:00,92.4291,1.0345,0.1007,1.1352,4.5435,276.5283,,40.5292,51.4738,,,
S-REBGN270-TR08,CRE 63 Pandura,Pto. de Calidad CG N LaredoT.R.,05/07/17 01:00:00,92.4424,1.0387,0.0992,1.1379,4.5275,276.5231,,40.5224,51.4680,,,
S-REBGN270-TR08,CRE 63 Pandura,Pto. de Calidad CG N LaredoT.R.,05/07/17 02:00:00,92.4502,1.0393,0.0984,1.1376,4.5212,276.5165,,40.5202,51.4668,,,
S-REBGN270-TR08,CRE 63 Pandura,Pto. de Calidad CG N LaredoT.R.,05/07/17 03:00:00,92.4800,1.0353,0.0988,1.1341,4.4982,276.4892,,40.5121,51.4647,,,
S-REBGN270-TR08,CRE 63 Pandura,Pto. de Calidad CG N LaredoT.R.,05/07/17 04:00:00,92.5069,1.0328,0.0970,1.1298,4.4818,276.4429,,40.5048,51.4629,,,
S-REBGN270-TR08,CRE 63 Pandura,Pto. de Calidad CG N LaredoT.R.,05/07/17 05:00:00,92.4769,1.0250,0.0970,1.1220,4.5226,276.4598,,40.5172,51.4752,,,
S-REBGN270-TR08,CRE 63 Pandura,Pto. de Calidad CG N LaredoT.R.,05/07/17 06:00:00,92.4259,1.0220,0.0970,1.1189,4.5732,276.4862,,40.5358,51.4878,,,
S-REBGN270-TR08,CRE 63 Pandura,Pto. de Calidad CG N LaredoT.R.,05/07/17 07:00:00,92.4262,1.0138,0.0985,1.1124,4.5832,276.4958,,40.5416,51.4958,,,
S-REBGN270-TR08,CRE 63 Pandura,Pto. de Calidad CG N LaredoT.R.,05/07/17 08:00:00,92.4320,1.0154,0.0995,1.1150,4.5689,276.5582,,40.5428,51.4949,,,
S-REBGN270-TR08,CRE 63 Pandura,Pto. de Calidad CG N LaredoT.R.,05/07/17 09:00:00,92.4571,1.0158,0.1010,1.1168,4.5471,276.4901,,40.5325,51.4880,,,
S-REBGN270-TR08,CRE 63 Pandura,Pto. de Calidad CG N LaredoT.R.,05/07/17 10:00:00,92.4998,1.0146,0.0999,1.1145,4.5085,276.4692,,40.5187,51.4818,,,
S-REBGN270-TR08,CRE 63 Pandura,Pto. de Calidad CG N LaredoT.R.,05/07/17 11:00:00,92.4923,1.0205,0.1014,1.1219,4.5092,276.4193,,40.5147,51.4749,,,
S-REBGN270-TR08,CRE 63 Pandura,Pto. de Calidad CG N LaredoT.R.,05/07/17 12:00:00,92.4722,1.0258,0.1012,1.1270,4.5277,276.3994,,40.5149,51.4717,,,
S-REBGN270-TR08,CRE 63 Pandura,Pto. de Calidad CG N LaredoT.R.,05/07/17 13:00:00,92.4552,1.0247,0.0994,1.1241,4.5480,276.3858,,40.5215,51.4767,,,
S-REBGN270-TR08,CRE 63 Pandura,Pto. de Calidad CG N LaredoT.R.,05/07/17 14:00:00,92.4584,1.0223,0.1008,1.1231,4.5465,276.3814,,40.5200,51.4770,,,
S-REBGN270-TR08,CRE 63 Pandura,Pto. de Calidad CG N LaredoT.R.,05/07/17 15:00:00,92.4845,1.0201,0.1000,1.1202,4.5243,276.3555,,40.5133,51.4751,,,
S-REBGN270-TR08,CRE 63 Pandura,Pto. de Calidad CG N LaredoT.R.,05/07/17 16:00:00,92.4785,1.0210,0.1011,1.1220,4.5278,276.3410,,40.5139,51.4744,,,
S-REBGN270-TR08,CRE 63 Pandura,Pto. de Calidad CG N LaredoT.R.,05/07/17 17:00:00,92.4668,1.0240,0.0999,1.1239,4.5360,276.3321,,40.5173,51.4747,,,
S-REBGN270-TR08,CRE 63 Pandura,Pto. de Calidad CG N LaredoT.R.,05/07/17 18:00:00,92.4542,1.0221,0.0995,1.1216,4.5479,276.3229,,40.5232,51.4795,,,
S-REBGN270-TR08,CRE 63 Pandura,Pto. de Calidad CG N LaredoT.R.,05/07/17 19:00:00,92.4316,1.0212,0.1009,1.1222,4.5626,276.3649,,40.5335,51.4851,,,
S-REBGN270-TR08,CRE 63 Pandura,Pto. de Calidad CG N LaredoT.R.,05/07/17 20:00:00,92.4125,1.0227,0.0982,1.1209,4.5692,276.4334,,40.5442,51.4914,,,
S-REBGN270-TR08,CRE 63 Pandura,Pto. de Calidad CG N LaredoT.R.,05/07/17 21:00:00,92.3796,1.0265,0.0986,1.1251,4.5902,276.4535,,40.5553,51.4947,,,
S-REBGN270-TR08,CRE 63 Pandura,Pto. de Calidad CG N LaredoT.R.,05/07/17 22:00:00,92.3672,1.0272,0.0987,1.1258,4.5900,276.5312,,40.5634,51.4987,,,
S-REBGN270-TR08,CRE 63 Pandura,Pto. de Calidad CG N LaredoT.R.,05/07/17 23:00:00,92.3592,1.0351,0.0973,1.1324,4.5846,276.5368,,40.5648,51.4948,,,
S-REBGN270-TR08,CRE 63 Pandura,Pto. de Calidad CG N LaredoT.R.,06/07/17 00:00:00,92.3692,1.0370,0.0988,1.1358,4.5707,276.5225,,40.5591,51.4897,,,
S-REBGN270-TR08,CRE 63 Pandura,Pto. de Calidad CG N LaredoT.R.,06/07/17 01:00:00,92.3800,1.0387,0.0978,1.1365,4.5595,276.5557,,40.5563,51.4874,,,
S-REBGN270-TR08,CRE 63 Pandura,Pto. de Calidad CG N LaredoT.R.,06/07/17 02:00:00,92.4002,1.0345,0.1004,1.1349,4.5458,276.4837,,40.5485,51.4846,,,
S-REBGN270-TR08,CRE 63 Pandura,Pto. de Calidad CG N LaredoT.R.,06/07/17 03:00:00,92.4638,1.0250,0.1012,1.1263,4.4988,276.4172,,40.5323,51.4815,,,
S-REBGN270-TR08,CRE 63 Pandura,Pto. de Calidad CG N LaredoT.R.,06/07/17 04:00:00,92.5032,1.0269,0.1007,1.1276,4.4631,276.3977,,40.5171,51.4722,,,
S-REBGN270-TR08,CRE 63 Pandura,Pto. de Calidad CG N LaredoT.R.,06/07/17 05:00:00,92.5086,1.0303,0.0996,1.1299,4.4634,276.3586,,40.5106,51.4667,,,
S-REBGN270-TR08,CRE 63 Pandura,Pto. de Calidad CG N LaredoT.R.,06/07/17 06:00:00,92.5162,1.0114,0.0984,1.1098,4.4803,276.3932,,40.5220,51.4863,,,
S-REBGN270-TR08,CRE 63 Pandura,Pto. de Calidad CG N LaredoT.R.,06/07/17 07:00:00,92.5285,1.0140,0.1017,1.1157,4.4712,276.4256,,40.5159,51.4796,,,
S-REBGN270-TR08,CRE 63 Pandura,Pto. de Calidad CG N LaredoT.R.,06/07/17 08:00:00,92.5442,1.0225,0.1018,1.1243,4.4542,276.4508,,40.5054,51.4680,,,
S-REBGN270-TR08,CRE 63 Pandura,Pto. de Calidad CG N LaredoT.R.,06/07/17 09:00:00,92.5270,1.0232,0.1016,1.1248,4.4862,276.4116,,40.5048,51.4674,,,
S-REBGN270-TR08,CRE 63 Pandura,Pto. de Calidad CG N LaredoT.R.,06/07/17 10:00:00,92.5431,1.0220,0.0998,1.1219,4.4840,276.3321,,40.4965,51.4645,,,
S-REBGN270-TR08,CRE 63 Pandura,Pto. de Calidad CG N LaredoT.R.,06/07/17 11:00:00,92.5581,1.0252,0.1018,1.1270,4.4746,275.6905,,40.4800,51.4521,,,
S-REBGN270-TR08,CRE 63 Pandura,Pto. de Calidad CG N LaredoT.R.,06/07/17 12:00:00,92.5690,1.0270,0.0984,1.1254,4.4738,274.9183,,40.4664,51.4450,,,
S-REBGN270-TR08,CRE 63 Pandura,Pto. de Calidad CG N LaredoT.R.,06/07/17 13:00:00,92.5453,1.0295,0.1007,1.1302,4.4894,274.9555,,40.4706,51.4447,,,
S-REBGN270-TR08,CRE 63 Pandura,Pto. de Calidad CG N LaredoT.R.,06/07/17 14:00:00,92.5388,1.0263,0.1006,1.1270,4.4996,274.9375,,40.4737,51.4487,,,
S-REBGN270-TR08,CRE 63 Pandura,Pto. de Calidad CG N LaredoT.R.,06/07/17 15:00:00,92.5701,1.0239,0.0995,1.1234,4.4726,274.9201,,40.4653,51.4462,,,
S-REBGN270-TR08,CRE 63 Pandura,Pto. de Calidad CG N LaredoT.R.,06/07/17 16:00:00,92.5675,1.0275,0.0994,1.1269,4.4746,274.8945,,40.4640,51.4429,,,
S-REBGN270-TR08,CRE 63 Pandura,Pto. de Calidad CG N LaredoT.R.,06/07/17 17:00:00,92.5570,1.0287,0.0999,1.1286,4.4866,274.8965,,40.4628,51.4413,,,
S-REBGN270-TR08,CRE 63 Pandura,Pto. de Calidad CG N LaredoT.R.,06/07/17 18:00:00,92.5601,1.0271,0.0980,1.1251,4.4877,274.8787,,40.4643,51.4441,,,
S-REBGN270-TR08,CRE 63 Pandura,Pto. de Calidad CG N LaredoT.R.,06/07/17 19:00:00,92.5339,1.0275,0.0954,1.1229,4.5080,274.9210,,40.4754,51.4512,,,
S-REBGN270-TR08,CRE 63 Pandura,Pto. de Calidad CG N LaredoT.R.,06/07/17 20:00:00,92.5214,1.0307,0.1000,1.1307,4.5016,274.9752,,40.4790,51.4489,,,
S-REBGN270-TR08,CRE 63 Pandura,Pto. de Calidad CG N LaredoT.R.,06/07/17 21:00:00,92.5032,1.0316,0.1006,1.1322,4.5132,274.9666,,40.4850,51.4513,,,
S-REBGN270-TR08,CRE 63 Pandura,Pto. de Calidad CG N LaredoT.R.,06/07/17 22:00:00,92.5027,1.0278,0.1008,1.1286,4.5107,275.0291,,40.4919,51.4576,,,
S-REBGN270-TR08,CRE 63 Pandura,Pto. de Calidad CG N LaredoT.R.,06/07/17 23:00:00,92.5063,1.0289,0.1002,1.1291,4.5039,275.0199,,40.4905,51.4564,,,
S-REBGN270-TR08,CRE 63 Pandura,Pto. de Calidad CG N LaredoT.R.,07/07/17 00:00:00,92.5137,1.0361,0.1000,1.1361,4.4862,275.0748,,40.4852,51.4488,,,
S-REBGN270-TR08,CRE 63 Pandura,Pto. de Calidad CG N LaredoT.R.,07/07/17 01:00:00,92.5188,1.0389,0.0974,1.1363,4.4807,275.0518,,40.4850,51.4477,,,
S-REBGN270-TR08,CRE 63 Pandura,Pto. de Calidad CG N LaredoT.R.,07/07/17 02:00:00,92.5308,1.0346,0.0964,1.1310,4.4737,275.0382,,40.4855,51.4513,,,
S-REBGN270-TR08,CRE 63 Pandura,Pto. de Calidad CG N LaredoT.R.,07/07/17 03:00:00,92.5377,1.0300,0.0993,1.1293,4.4695,275.0201,,40.4820,51.4514,,,
S-REBGN270-TR08,CRE 63 Pandura,Pto. de Calidad CG N LaredoT.R.,07/07/17 04:00:00,92.5341,1.0354,0.0988,1.1342,4.4715,275.0097,,40.4785,51.4461,,,
S-REBGN270-TR08,CRE 63 Pandura,Pto. de Calidad CG N LaredoT.R.,07/07/17 05:00:00,92.5469,1.0316,0.1002,1.1318,4.4638,274.9924,,40.4756,51.4462,,,
S-REBGN270-TR08,CRE 63 Pandura,Pto. de Calidad CG N LaredoT.R.,07/07/17 06:00:00,92.5704,1.0196,0.1022,1.1218,4.4530,274.9901,,40.4744,51.4526,,,
S-REBGN270-TR08,CRE 63 Pandura,Pto. de Calidad CG N LaredoT.R.,07/07/17 07:00:00,92.5831,1.0233,0.1006,1.1239,4.4423,275.0175,,40.4709,51.4490,,,
S-REBGN270-TR08,CRE 63 Pandura,Pto. de Calidad CG N LaredoT.R.,07/07/17 08:00:00,92.5730,1.0222,0.1011,1.1233,4.4552,275.0865,,40.4761,51.4525,,,
S-REBGN270-TR08,CRE 63 Pandura,Pto. de Calidad CG N LaredoT.R.,07/07/17 09:00:00,92.5679,1.0240,0.1016,1.1256,4.4701,275.0090,,40.4708,51.4480,,,
S-REBGN270-TR08,CRE 63 Pandura,Pto. de Calidad CG N LaredoT.R.,07/07/17 10:00:00,92.6025,1.0251,0.1018,1.1269,4.4400,274.9834,,40.4586,51.4404,,,
S-REBGN270-TR08,CRE 63 Pandura,Pto. de Calidad CG N LaredoT.R.,07/07/17 11:00:00,92.5936,1.0292,0.1019,1.1312,4.4403,275.7393,,40.4661,51.4417,,,
S-REBGN270-TR08,CRE 63 Pandura,Pto. de Calidad CG N LaredoT.R.,07/07/17 12:00:00,92.5643,1.0314,0.1015,1.1329,4.4658,276.4998,,40.4786,51.4474,,,
S-REBGN270-TR08,CRE 63 Pandura,Pto. de Calidad CG N LaredoT.R.,07/07/17 13:00:00,92.5380,1.0344,0.0993,1.1337,4.4871,276.5274,,40.4881,51.4518,,,
S-REBGN270-TR08,CRE 63 Pandura,Pto. de Calidad CG N LaredoT.R.,07/07/17 14:00:00,92.5457,1.0287,0.1013,1.1300,4.4820,276.5158,,40.4891,51.4552,,,
S-REBGN270-TR08,CRE 63 Pandura,Pto. de Calidad CG N LaredoT.R.,07/07/17 15:00:00,92.5663,1.0269,0.0994,1.1263,4.4663,276.5045,,40.4844,51.4546,,,
S-REBGN270-TR08,CRE 63 Pandura,Pto. de Calidad CG N LaredoT.R.,07/07/17 16:00:00,92.5513,1.0322,0.0953,1.1275,4.4796,276.3363,,40.4812,51.4512,,,
S-REBGN270-TR08,CRE 63 Pandura,Pto. de Calidad CG N LaredoT.R.,07/07/17 17:00:00,92.5639,1.0308,0.1013,1.1321,4.4717,276.0913,,40.4591,51.4372,,,
S-REBGN270-TR08,CRE 63 Pandura,Pto. de Calidad CG N LaredoT.R.,07/07/17 18:00:00,92.5608,1.0276,0.0983,1.1259,4.4817,276.1060,,40.4625,51.4426,,,
S-REBGN270-TR08,CRE 63 Pandura,Pto. de Calidad CG N LaredoT.R.,07/07/17 19:00:00,92.5110,1.0319,0.0999,1.1317,4.5103,276.2699,,40.4878,51.4530,,,
S-REBGN270-TR08,CRE 63 Pandura,Pto. de Calidad CG N LaredoT.R.,07/07/17 20:00:00,92.4823,1.0354,0.0999,1.1353,4.5210,276.4620,,40.5067,51.4610,,,
S-REBGN270-TR08,CRE 63 Pandura,Pto. de Calidad CG N LaredoT.R.,07/07/17 21:00:00,92.4658,1.0334,0.0998,1.1332,4.5284,276.5127,,40.5171,51.4684,,,
S-REBGN270-TR08,CRE 63 Pandura,Pto. de Calidad CG N LaredoT.R.,07/07/17 22:00:00,92.4651,1.0341,0.1003,1.1344,4.5220,276.5141,,40.5173,51.4678,,,
S-REBGN270-TR08,CRE 63 Pandura,Pto. de Calidad CG N LaredoT.R.,07/07/17 23:00:00,92.4864,1.0369,0.1001,1.1370,4.4952,276.5155,,40.5090,51.4614,,,
S-REBGN270-TR08,CRE 63 Pandura,Pto. de Calidad CG N LaredoT.R.,08/07/17 00:00:00,92.5014,1.0377,0.1000,1.1377,4.4776,276.4737,,40.5029,51.4575,,,
S-REBGN270-TR08,CRE 63 Pandura,Pto. de Calidad CG N LaredoT.R.,08/07/17 01:00:00,92.5031,1.0352,0.0998,1.1350,4.4800,276.4638,,40.5039,51.4596,,,
S-REBGN270-TR08,CRE 63 Pandura,Pto. de Calidad CG N LaredoT.R.,08/07/17 02:00:00,92.5245,1.0324,0.0987,1.1311,4.4644,276.4529,,40.4987,51.4593,,,
S-REBGN270-TR08,CRE 63 Pandura,Pto. de Calidad CG N LaredoT.R.,08/07/17 03:00:00,92.5355,1.0324,0.0998,1.1322,4.4570,276.4505,,40.4924,51.4552,,,
S-REBGN270-TR08,CRE 63 Pandura,Pto. de Calidad CG N LaredoT.R.,08/07/17 04:00:00,92.5646,1.0215,0.0991,1.1206,4.4441,276.4484,,40.4905,51.4617,,,
S-REBGN270-TR08,CRE 63 Pandura,Pto. de Calidad CG N LaredoT.R.,08/07/17 05:00:00,92.6034,1.0107,0.0987,1.1093,4.4201,276.4948,,40.4910,51.4694,,,
S-REBGN270-TR08,CRE 63 Pandura,Pto. de Calidad CG N LaredoT.R.,08/07/17 06:00:00,92.6104,1.0123,0.1000,1.1123,4.4172,276.4940,,40.4842,51.4640,,,
S-REBGN270-TR08,CRE 63 Pandura,Pto. de Calidad CG N LaredoT.R.,08/07/17 07:00:00,92.6385,1.0220,0.0981,1.1201,4.4044,276.4753,,40.4669,51.4488,,,
S-REBGN270-TR08,CRE 63 Pandura,Pto. de Calidad CG N LaredoT.R.,08/07/17 08:00:00,92.6808,1.0195,0.0996,1.1190,4.3860,276.3488,,40.4458,51.4380,,,
S-REBGN270-TR08,CRE 63 Pandura,Pto. de Calidad CG N LaredoT.R.,08/07/17 09:00:00,92.6449,1.0198,0.1006,1.1204,4.4293,276.3466,,40.4548,51.4422,,,
S-REBGN270-TR08,CRE 63 Pandura,Pto. de Calidad CG N LaredoT.R.,08/07/17 10:00:00,92.5894,1.0243,0.1011,1.1255,4.4829,276.3597,,40.4655,51.4450,,,
S-REBGN270-TR08,CRE 63 Pandura,Pto. de Calidad CG N LaredoT.R.,08/07/17 11:00:00,92.5722,1.0307,0.1014,1.1321,4.4879,276.2520,,40.4694,51.4429,,,
S-REBGN270-TR08,CRE 63 Pandura,Pto. de Calidad CG N LaredoT.R.,08/07/17 12:00:00,92.5819,1.0305,0.0991,1.1296,4.4797,276.0327,,40.4678,51.4433,,,
S-REBGN270-TR08,CRE 63 Pandura,Pto. de Calidad CG N LaredoT.R.,08/07/17 13:00:00,92.5702,1.0329,0.1002,1.1331,4.4814,276.0011,,40.4709,51.4429,,,
S-REBGN270-TR08,CRE 63 Pandura,Pto. de Calidad CG N LaredoT.R.,08/07/17 14:00:00,92.5705,1.0328,0.1007,1.1335,4.4760,276.0189,,40.4732,51.4438,,,
S-REBGN270-TR08,CRE 63 Pandura,Pto. de Calidad CG N LaredoT.R.,08/07/17 15:00:00,92.5884,1.0264,0.1002,1.1265,4.4685,275.9837,,40.4685,51.4457,,,
S-REBGN270-TR08,CRE 63 Pandura,Pto. de Calidad CG N LaredoT.R.,08/07/17 16:00:00,92.6081,1.0268,0.1010,1.1278,4.4516,275.9305,,40.4613,51.4410,,,
S-REBGN270-TR08,CRE 63 Pandura,Pto. de Calidad CG N LaredoT.R.,08/07/17 17:00:00,92.6009,1.0305,0.1009,1.1313,4.4549,275.9449,,40.4582,51.4370,,,
S-REBGN270-TR08,CRE 63 Pandura,Pto. de Calidad CG N LaredoT.R.,08/07/17 18:00:00,92.5733,1.0316,0.1009,1.1325,4.4821,275.9160,,40.4655,51.4405,,,
S-REBGN270-TR08,CRE 63 Pandura,Pto. de Calidad CG N LaredoT.R.,08/07/17 19:00:00,92.5586,1.0304,0.0992,1.1296,4.4969,275.9164,,40.4714,51.4453,,,
S-REBGN270-TR08,CRE 63 Pandura,Pto. de Calidad CG N LaredoT.R.,08/07/17 20:00:00,92.5533,1.0274,0.1011,1.1285,4.5014,275.8560,,40.4713,51.4463,,,
S-REBGN270-TR08,CRE 63 Pandura,Pto. de Calidad CG N LaredoT.R.,08/07/17 21:00:00,92.5252,1.0270,0.0967,1.1236,4.5226,275.8631,,40.4862,51.4568,,,
S-REBGN270-TR08,CRE 63 Pandura,Pto. de Calidad CG N LaredoT.R.,08/07/17 22:00:00,92.4979,1.0302,0.0982,1.1284,4.5286,275.9411,,40.4968,51.4599,,,
S-REBGN270-TR08,CRE 63 Pandura,Pto. de Calidad CG N LaredoT.R.,08/07/17 23:00:00,92.4920,1.0342,0.0990,1.1332,4.5253,275.9456,,40.4971,51.4572,,,
S-REBGN270-TR08,CRE 63 Pandura,Pto. de Calidad CG N LaredoT.R.,09/07/17 00:00:00,92.4657,1.0333,0.1004,1.1337,4.5407,275.9694,,40.5079,51.4629,,,
S-REBGN290-TR36,CRE 57 Nejo,Pto. de Calidad Nejo T.R.,01/07/17 00:00:00,92.2862,0.8374,0.5491,1.3865,5.5639,,,39.2981,50.7239,,,
S-REBGN290-TR36,CRE 57 Nejo,Pto. de Calidad Nejo T.R.,01/07/17 01:00:00,92.3000,0.7922,0.5518,1.3440,5.5510,,,39.3359,50.7747,,,
S-REBGN290-TR36,CRE 57 Nejo,Pto. de Calidad Nejo T.R.,01/07/17 02:00:00,92.3836,0.7878,0.5532,1.3409,5.5032,,,39.3039,50.7591,,,
S-REBGN290-TR36,CRE 57 Nejo,Pto. de Calidad Nejo T.R.,01/07/17 03:00:00,92.3764,0.8346,0.5480,1.3825,5.5217,,,39.2611,50.7054,,,
S-REBGN290-TR36,CRE 57 Nejo,Pto. de Calidad Nejo T.R.,01/07/17 04:00:00,92.2779,0.9451,0.5509,1.4960,5.4998,,,39.2161,50.6031,,,
S-REBGN290-TR36,CRE 57 Nejo,Pto. de Calidad Nejo T.R.,01/07/17 05:00:00,92.2339,0.9240,0.5522,1.4762,5.5145,,,39.2578,50.6405,,,
S-REBGN290-TR36,CRE 57 Nejo,Pto. de Calidad Nejo T.R.,01/07/17 06:00:00,92.3021,0.8577,0.5552,1.4129,5.5017,,,39.2830,50.6986,,,
S-REBGN290-TR36,CRE 57 Nejo,Pto. de Calidad Nejo T.R.,01/07/17 07:00:00,92.4316,0.7775,0.5511,1.3286,5.5237,,,39.2799,50.7537,,,
S-REBGN290-TR36,CRE 57 Nejo,Pto. de Calidad Nejo T.R.,01/07/17 08:00:00,92.4058,0.7809,0.5420,1.3229,5.5546,,,39.2911,50.7618,,,
S-REBGN290-TR36,CRE 57 Nejo,Pto. de Calidad Nejo T.R.,01/07/17 09:00:00,92.3759,0.7188,0.5559,1.2747,5.5545,,,39.3572,50.8352,,,
