Punto,Nombre Alterno,Descripcion,Fecha,Metano,Bioxido de Carbono,Nitrogeno,Total Inertes,Etano,Temp. Rocio,Humedad,Poder Calorifico,Indice Woobe,Acido Sulfidrico,Azufre Total
S-VEBGN051-TR09,CRE 29 Cempoala Centro,Pto de Calidad de Cempoala al Centro T.R.,13/05/17 19:00:00,93.7965,0.032,1.1349,1.1669,4.6348,248.0816,37.5056,38.9258,50.8047,0.3837,
S-VEBGN051-TR09,CRE 29 Cempoala Centro,Pto de Calidad de Cempoala al Centro T.R.,13/05/17 20:00:00,93.7965,0.032,1.1349,1.1669,4.6348,248.0816,37.5056,38.9258,50.8047,0.3837,
S-VEBGN051-TR09,CRE 29 Cempoala Centro,Pto de Calidad de Cempoala al Centro T.R.,13/05/17 21:00:00,93.7965,0.032,1.1349,1.1669,4.6348,248.0816,37.5056,38.9258,50.8047,0.3837,
S-VEBGN051-TR09,CRE 29 Cempoala Centro,Pto de Calidad de Cempoala al Centro T.R.,13/05/17 22:00:00,93.7965,0.032,1.1349,1.1669,4.6348,248.0816,37.5056,38.9258,50.8047,0.3837,
S-VEBGN051-TR09,CRE 29 Cempoala Centro,Pto de Calidad de Cempoala al Centro T.R.,13/05/17 23:00:00,93.7965,0.032,1.1349,1.1669,4.6348,248.0816,37.5056,38.9258,50.8047,0.3837,
S-VEBGN051-TR09,CRE 29 Cempoala Centro,Pto de Calidad de Cempoala al Centro T.R.,14/05/17 00:00:00,93.7965,0.032,1.1349,1.1669,4.6348,248.0816,37.5056,38.9258,50.8047,0.3837,
S-VEBGN051-TR09,CRE 29 Cempoala Centro,Pto de Calidad de Cempoala al Centro T.R.,14/05/17 01:00:00,93.7965,0.032,1.1349,1.1669,4.6348,248.0816,37.5056,38.9258,50.8047,0.3837,
S-VEBGN051-TR09,CRE 29 Cempoala Centro,Pto de Calidad de Cempoala al Centro T.R.,14/05/17 02:00:00,93.7965,0.032,1.1349,1.1669,4.6348,248.0816,37.5056,38.9258,50.8047,0.3837,
S-VEBGN051-TR09,CRE 29 Cempoala Centro,Pto de Calidad de Cempoala al Centro T.R.,14/05/17 03:00:00,93.7965,0.032,1.1349,1.1669,4.6348,248.0816,37.5056,38.9258,50.8047,0.3837,
S-VEBGN051-TR09,CRE 29 Cempoala Centro,Pto de Calidad de Cempoala al Centro T.R.,14/05/17 04:00:00,93.7965,0.032,1.1349,1.1669,4.6348,248.0816,37.5056,38.9258,50.8047,0.3837,
S-VEBGN051-TR09,CRE 29 Cempoala Centro,Pto de Calidad de Cempoala al Centro T.R.,14/05/17 05:00:00,93.7965,0.032,1.1349,1.1669,4.6348,248.0816,37.5056,38.9258,50.8047,0.3837,
S-VEBGN051-TR09,CRE 29 Cempoala Centro,Pto de Calidad de Cempoala al Centro T.R.,14/05/17 06:00:00,93.7965,0.032,1.1349,1.1669,4.6348,248.0816,37.5056,38.9258,50.8047,0.3837,
S-VEBGN051-TR09,CRE 29 Cempoala Centro,Pto de Calidad de Cempoala al Centro T.R.,14/05/17 07:00:00,93.7965,0.032,1.1349,1.1669,4.6348,248.0816,37.5056,38.9258,50.8047,0.3837,
S-VEBGN051-TR09,CRE 29 Cempoala Centro,Pto de Calidad de Cempoala al Centro T.R.,14/05/17 08:00:00,93.7965,0.032,1.1349,1.1669,4.6348,248.0816,37.5056,38.9258,50.8047,0.3837,
S-VEBGN051-TR09,CRE 29 Cempoala Centro,Pto de Calidad de Cempoala al Centro T.R.,14/05/17 09:00:00,93.7965,0.032,1.1349,1.1669,4.6348,248.0816,37.5056,38.9258,50.8047,0.3837,
S-VEBGN051-TR09,CRE 29 Cempoala Centro,Pto de Calidad de Cempoala al Centro T.R.,14/05/17 10:00:00,93.7965,0.032,1.1349,1.1669,4.6348,248.0816,37.5056,38.9258,50.8047,0.3837,
S-VEBGN051-TR09,CRE 29 Cempoala Centro,Pto de Calidad de Cempoala al Centro T.R.,14/05/17 11:00:00,93.7965,0.032,1.1349,1.1669,4.6348,248.0816,37.5056,38.9258,50.8047,0.3837,
S-VEBGN051-TR09,CRE 29 Cempoala Centro,Pto de Calidad de Cempoala al Centro T.R.,14/05/17 12:00:00,93.7965,0.032,1.1349,1.1669,4.6348,248.0816,37.5056,38.9258,50.8047,0.3837,
S-VEBGN051-TR09,CRE 29 Cempoala Centro,Pto de Calidad de Cempoala al Centro T.R.,14/05/17 13:00:00,93.7965,0.032,1.1349,1.1669,4.6348,248.0816,37.5056,38.9258,50.8047,0.3837,
S-VEBGN051-TR09,CRE 29 Cempoala Centro,Pto de Calidad de Cempoala al Centro T.R.,14/05/17 14:00:00,93.7965,0.032,1.1349,1.1669,4.6348,248.0816,37.5056,38.9258,50.8047,0.3837,
S-VEBGN051-TR09,CRE 29 Cempoala Centro,Pto de Calidad de Cempoala al Centro T.R.,14/05/17 15:00:00,93.7965,0.032,1.1349,1.1669,4.6348,248.0816,37.5056,38.9258,50.8047,0.3837,
S-VEBGN051-TR09,CRE 29 Cempoala Centro,Pto de Calidad de Cempoala al Centro T.R.,14/05/17 16:00:00,93.7965,0.032,1.1349,1.1669,4.6348,248.0816,37.5056,38.9258,50.8047,0.3837,
S-VEBGN051-TR09,CRE 29 Cempoala Centro,Pto de Calidad de Cempoala al Centro T.R.,14/05/17 17:00:00,93.7965,0.032,1.1349,1.1669,4.6348,248.0816,37.5056,38.9258,50.8047,0.3837,
S-VEBGN051-TR09,CRE 29 Cempoala Centro,Pto de Calidad de Cempoala al Centro T.R.,14/05/17 18:00:00,93.7965,0.032,1.1349,1.1669,4.6348,248.0816,37.5056,38.9258,50.8047,0.3837,
S-VEBGN051-TR09,CRE 29 Cempoala Centro,Pto de Calidad de Cempoala al Centro T.R.,14/05/17 19:00:00,93.7965,0.032,1.1349,1.1669,4.6348,248.0816,37.5056,38.9258,50.8047,0.3837,
S-VEBGN051-TR09,CRE 29 Cempoala Centro,Pto de Calidad de Cempoala al Centro T.R.,14/05/17 20:00:00,93.7965,0.032,1.1349,1.1669,4.6348,248.0816,37.5056,38.9258,50.8047,0.3837,
S-VEBGN051-TR09,CRE 29 Cempoala Centro,Pto de Calidad de Cempoala al Centro T.R.,14/05/17 21:00:00,93.7965,0.032,1.1349,1.1669,4.6348,248.0816,37.5056,38.9258,50.8047,0.3837,
S-VEBGN051-TR09,CRE 29 Cempoala Centro,Pto de Calidad de Cempoala al Centro T.R.,14/05/17 22:00:00,93.7965,0.032,1.1349,1.1669,4.6348,248.0816,37.5056,38.9258,50.8047,0.3837,
S-VEBGN051-TR09,CRE 29 Cempoala Centro,Pto de Calidad de Cempoala al Centro T.R.,14/05/17 23:00:00,93.7965,0.032,1.1349,1.1669,4.6348,248.0816,37.5056,38.9258,50.8047,0.3837,
S-VEBGN051-TR09,CRE 29 Cempoala Centro,Pto de Calidad de Cempoala al Centro T.R.,15/05/17 00:00:00,93.7965,0.032,1.1349,1.1669,4.6348,248.0816,37.5056,38.9258,50.8047,0.3837,
S-VEBGN051-TR09,CRE 29 Cempoala Centro,Pto de Calidad de Cempoala al Centro T.R.,15/05/17 01:00:00,93.7965,0.032,1.1349,1.1669,4.6348,248.0816,37.5056,38.9258,50.8047,0.3837,
S-VEBGN051-TR09,CRE 29 Cempoala Centro,Pto de Calidad de Cempoala al Centro T.R.,15/05/17 02:00:00,93.7965,0.032,1.1349,1.1669,4.6348,248.0816,37.5056,38.9258,50.8047,0.3837,
S-VEBGN051-TR09,CRE 29 Cempoala Centro,Pto de Calidad de Cempoala al Centro T.R.,15/05/17 03:00:00,93.7965,0.032,1.1349,1.1669,4.6348,248.0816,37.5056,38.9258,50.8047,0.3837,
S-VEBGN051-TR09,CRE 29 Cempoala Centro,Pto de Calidad de Cempoala al Centro T.R.,15/05/17 04:00:00,93.7965,0.032,1.1349,1.1669,4.6348,248.0816,37.5056,38.9258,50.8047,0.3837,
S-VEBGN051-TR09,CRE 29 Cempoala Centro,Pto de Calidad de Cempoala al Centro T.R.,15/05/17 05:00:00,93.7965,0.032,1.1349,1.1669,4.6348,248.0816,37.5056,38.9258,50.8047,0.3837,
S-VEBGN051-TR09,CRE 29 Cempoala Centro,Pto de Calidad de Cempoala al Centro T.R.,15/05/17 06:00:00,93.7965,0.032,1.1349,1.1669,4.6348,248.0816,37.5056,38.9258,50.8047,0.3837,
S-VEBGN051-TR09,CRE 29 Cempoala Centro,Pto de Calidad de Cempoala al Centro T.R.,15/05/17 07:00:00,93.7965,0.032,1.1349,1.1669,4.6348,248.0816,37.5056,38.9258,50.8047,0.3837,
S-VEBGN051-TR09,CRE 29 Cempoala Centro,Pto de Calidad de Cempoala al Centro T.R.,15/05/17 08:00:00,93.7965,0.032,1.1349,1.1669,4.6348,248.0816,37.5056,38.9258,50.8047,0.3837,
S-VEBGN051-TR09,CRE 29 Cempoala Centro,Pto de Calidad de Cempoala al Centro T.R.,15/05/17 09:00:00,93.7965,0.032,1.1349,1.1669,4.6348,248.0816,38.9858,38.9258,50.8047,0.1483,
S-VEBGN051-TR09,CRE 29 Cempoala Centro,Pto de Calidad de Cempoala al Centro T.R.,15/05/17 10:00:00,93.7965,0.032,1.1349,1.1669,4.6348,248.0816,39.4473,38.9258,50.8047,0.1259,
S-VEBGN051-TR09,CRE 29 Cempoala Centro,Pto de Calidad de Cempoala al Centro T.R.,15/05/17 11:00:00,93.7965,0.032,1.1349,1.1669,4.6348,248.0816,39.9267,38.9258,50.8047,0.1569,
S-VEBGN051-TR09,CRE 29 Cempoala Centro,Pto de Calidad de Cempoala al Centro T.R.,15/05/17 12:00:00,93.7965,0.032,1.1349,1.1669,4.6348,248.0816,39.0457,38.9258,50.8047,0.1727,
S-VEBGN051-TR09,CRE 29 Cempoala Centro,Pto de Calidad de Cempoala al Centro T.R.,15/05/17 13:00:00,93.7965,0.032,1.1349,1.1669,4.6348,248.0816,38.8044,38.9258,50.8047,0.1689,
S-VEBGN051-TR09,CRE 29 Cempoala Centro,Pto de Calidad de Cempoala al Centro T.R.,15/05/17 14:00:00,93.7965,0.032,1.1349,1.1669,4.6348,248.0816,38.8303,38.9258,50.8047,0.1727,
S-VEBGN051-TR09,CRE 29 Cempoala Centro,Pto de Calidad de Cempoala al Centro T.R.,15/05/17 15:00:00,93.7965,0.032,1.1349,1.1669,4.6348,248.0816,38.5129,38.9258,50.8047,0.2118,
S-VEBGN051-TR09,CRE 29 Cempoala Centro,Pto de Calidad de Cempoala al Centro T.R.,15/05/17 16:00:00,93.7965,0.032,1.1349,1.1669,4.6348,248.0816,37.9575,38.9258,50.8047,0.2418,
S-VEBGN051-TR09,CRE 29 Cempoala Centro,Pto de Calidad de Cempoala al Centro T.R.,15/05/17 17:00:00,93.7965,0.032,1.1349,1.1669,4.6348,248.0816,37.4716,38.9258,50.8047,0.1745,
S-VEBGN051-TR09,CRE 29 Cempoala Centro,Pto de Calidad de Cempoala al Centro T.R.,15/05/17 18:00:00,93.7965,0.032,1.1349,1.1669,4.6348,248.0816,37.666,38.9258,50.8047,0.1327,
S-VEBGN051-TR09,CRE 29 Cempoala Centro,Pto de Calidad de Cempoala al Centro T.R.,15/05/17 19:00:00,93.7965,0.032,1.1349,1.1669,4.6348,248.0816,37.415,38.9258,50.8047,0.1513,
S-VEBGN051-TR09,CRE 29 Cempoala Centro,Pto de Calidad de Cempoala al Centro T.R.,15/05/17 20:00:00,93.7965,0.032,1.1349,1.1669,4.6348,248.0816,37.5429,38.9258,50.8047,0.2726,
S-VEBGN051-TR09,CRE 29 Cempoala Centro,Pto de Calidad de Cempoala al Centro T.R.,15/05/17 21:00:00,93.7965,0.032,1.1349,1.1669,4.6348,248.0816,37.0895,38.9258,50.8047,0.2972,
S-VEBGN051-TR09,CRE 29 Cempoala Centro,Pto de Calidad de Cempoala al Centro T.R.,15/05/17 22:00:00,93.7965,0.032,1.1349,1.1669,4.6348,248.0816,36.5502,38.9258,50.8047,0.2508,
S-VEBGN051-TR09,CRE 29 Cempoala Centro,Pto de Calidad de Cempoala al Centro T.R.,15/05/17 23:00:00,93.7965,0.032,1.1349,1.1669,4.6348,248.0816,36.0579,38.9258,50.8047,0.2184,
S-VEBGN070-TR02,CRE 42 Matapionche,Pto. de Calidad Matapionche T.R.,1/5/2017 0:00,92.3747,0.2192,0.8886,1.1077,6.1833,208.5606,0.0581,39.3211,51.0114,0.0152,
S-VEBGN070-TR02,CRE 42 Matapionche,Pto. de Calidad Matapionche T.R.,1/5/2017 1:00,92.2916,0.2039,0.8838,1.0878,6.2774,208.8583,0.0479,39.3608,51.0464,0.0071,
S-VEBGN070-TR02,CRE 42 Matapionche,Pto. de Calidad Matapionche T.R.,1/5/2017 2:00,92.3962,0.1714,0.8836,1.0551,6.2083,208.6268,0.0684,39.3516,51.0639,0.0043,
S-VEBGN070-TR02,CRE 42 Matapionche,Pto. de Calidad Matapionche T.R.,1/5/2017 3:00,92.3991,0.1671,0.8807,1.0479,6.2162,208.6123,0.0787,39.3546,51.0699,0.0034,
S-VEBGN070-TR02,CRE 42 Matapionche,Pto. de Calidad Matapionche T.R.,1/5/2017 4:00,92.3951,0.1667,0.8819,1.0486,6.2207,208.6111,0.0137,39.3548,51.0698,0.0071,
S-VEBGN070-TR02,CRE 42 Matapionche,Pto. de Calidad Matapionche T.R.,1/5/2017 5:00,92.3207,0.1665,0.8879,1.0544,6.2848,208.8104,0.0479,39.3737,51.0779,0.0086,
S-VEBGN070-TR02,CRE 42 Matapionche,Pto. de Calidad Matapionche T.R.,1/5/2017 6:00,92.3801,0.1668,0.8854,1.0522,6.2319,208.6647,0.0171,39.3571,51.0694,0.9637,
S-VEBGN070-TR02,CRE 42 Matapionche,Pto. de Calidad Matapionche T.R.,1/5/2017 7:00,92.3883,0.1767,0.8834,1.0601,6.2301,208.4932,0.0513,39.3449,51.0566,2.1856,
S-VEBGN070-TR02,CRE 42 Matapionche,Pto. de Calidad Matapionche T.R.,1/5/2017 8:00,92.228,0.3023,0.8892,1.1916,6.2488,208.7865,0.0445,39.3066,50.9454,2.7647,
S-VEBGN070-TR02,CRE 42 Matapionche,Pto. de Calidad Matapionche T.R.,1/5/2017 9:00,92.2669,0.2902,0.8891,1.1793,6.2182,208.7378,0.0068,39.3052,50.9531,3.0515,
S-VEBGN070-TR02,CRE 42 Matapionche,Pto. de Calidad Matapionche T.R.,1/5/2017 10:00,92.3127,0.2468,0.8806,1.1274,6.2213,208.7675,0.1368,39.3277,50.9996,2.1719,
S-VEBGN070-TR02,CRE 42 Matapionche,Pto. de Calidad Matapionche T.R.,1/5/2017 11:00,92.3886,0.2214,0.8797,1.1011,6.1776,208.5284,0.0205,39.3209,51.0137,1.8661,
S-VEBGN070-TR02,CRE 42 Matapionche,Pto. de Calidad Matapionche T.R.,1/5/2017 12:00,92.7591,0.1791,0.8963,1.0754,5.8428,207.6109,0.0958,39.2291,50.9838,1.3985,
S-VEBGN070-TR02,CRE 42 Matapionche,Pto. de Calidad Matapionche T.R.,1/5/2017 13:00,93.7353,0.144,0.9187,1.0627,4.9177,204.7949,0.1094,38.9464,50.8383,1.2663,
S-VEBGN070-TR02,CRE 42 Matapionche,Pto. de Calidad Matapionche T.R.,1/5/2017 14:00,92.7421,0.1549,0.8912,1.0461,5.9305,207.1994,0.0787,39.2384,51.0083,1.1539,
S-VEBGN070-TR02,CRE 42 Matapionche,Pto. de Calidad Matapionche T.R.,1/5/2017 15:00,92.5199,0.1655,0.8804,1.0458,6.1063,208.2206,0.0581,39.3179,51.0506,1.0752,
S-VEBGN070-TR02,CRE 42 Matapionche,Pto. de Calidad Matapionche T.R.,1/5/2017 16:00,92.5823,0.1649,0.8496,1.0145,6.0769,208.1931,0.0821,39.3217,51.0671,0.9864,
S-VEBGN070-TR02,CRE 42 Matapionche,Pto. de Calidad Matapionche T.R.,1/5/2017 17:00,92.544,0.1701,0.8784,1.0485,6.085,208.177,0.1163,39.3085,51.043,0.7411,
S-VEBGN070-TR02,CRE 42 Matapionche,Pto. de Calidad Matapionche T.R.,1/5/2017 18:00,92.3728,0.2471,0.8728,1.1199,6.1772,208.5353,0.065,39.3125,50.9943,4.7164,
S-VEBGN070-TR02,CRE 42 Matapionche,Pto. de Calidad Matapionche T.R.,1/5/2017 19:00,92.2742,0.2913,0.857,1.1483,6.2457,208.7727,0.0787,39.3225,50.9767,5.9621,
S-VEBGN070-TR02,CRE 42 Matapionche,Pto. de Calidad Matapionche T.R.,1/5/2017 20:00,92.1653,0.2638,0.8707,1.1345,6.3629,209.0708,0.0479,39.3644,51.0131,5.3279,
S-VEBGN070-TR02,CRE 42 Matapionche,Pto. de Calidad Matapionche T.R.,1/5/2017 21:00,92.231,0.2342,0.8679,1.1022,6.3253,209.0307,0.0479,39.3685,51.0371,3.6755,
S-VEBGN070-TR02,CRE 42 Matapionche,Pto. de Calidad Matapionche T.R.,1/5/2017 22:00,92.2557,0.2035,0.8648,1.0683,6.3283,209.0901,0.0855,39.3863,51.0697,3.2797,
S-VEBGN070-TR02,CRE 42 Matapionche,Pto. de Calidad Matapionche T.R.,1/5/2017 23:00,92.4302,0.1599,0.8692,1.0291,6.1951,208.7043,0.0103,39.3618,51.0842,2.2747,
S-VEBGN070-TR02,CRE 42 Matapionche,Pto. de Calidad Matapionche T.R.,2/5/2017 0:00,92.4803,0.1494,0.8702,1.0196,6.1586,208.589,0.0308,39.3526,51.0859,1.8933,
S-VEBGN070-TR02,CRE 42 Matapionche,Pto. de Calidad Matapionche T.R.,2/5/2017 1:00,92.4051,0.144,0.87,1.014,6.2455,208.6965,0.0752,39.3754,51.1026,1.7221,
S-VEBGN070-TR02,CRE 42 Matapionche,Pto. de Calidad Matapionche T.R.,2/5/2017 2:00,92.4672,0.1433,0.876,1.0194,6.188,208.4541,0.0342,39.3509,51.0865,1.2627,
S-VEBGN070-TR02,CRE 42 Matapionche,Pto. de Calidad Matapionche T.R.,2/5/2017 3:00,92.4573,0.1443,0.8764,1.0207,6.2072,208.3581,0.0513,39.3492,51.0847,0.7297,
S-VEBGN070-TR02,CRE 42 Matapionche,Pto. de Calidad Matapionche T.R.,2/5/2017 4:00,92.4877,0.1575,0.8687,1.0262,6.1811,208.195,0.041,39.3335,51.0703,2.7476,
S-VEBGN070-TR02,CRE 42 Matapionche,Pto. de Calidad Matapionche T.R.,2/5/2017 5:00,92.3895,0.2047,0.8671,1.0718,6.2237,208.4485,0.0513,39.3346,51.0389,4.8301,
S-VEBGN070-TR02,CRE 42 Matapionche,Pto. de Calidad Matapionche T.R.,2/5/2017 6:00,92.4297,0.1859,0.8635,1.0495,6.2056,208.411,0.0137,39.3382,51.0556,3.9138,
S-VEBGN070-TR02,CRE 42 Matapionche,Pto. de Calidad Matapionche T.R.,2/5/2017 7:00,92.6119,0.1667,0.855,1.0217,6.0526,208.011,0.0205,39.3042,51.0536,2.7991,
S-VEBGN070-TR02,CRE 42 Matapionche,Pto. de Calidad Matapionche T.R.,2/5/2017 8:00,92.5672,0.1481,0.8701,1.0181,6.0989,208.1371,0.0274,39.3203,51.0687,2.0932,
S-VEBGN070-TR02,CRE 42 Matapionche,Pto. de Calidad Matapionche T.R.,2/5/2017 9:00,92.6646,0.1189,0.8718,0.9907,6.0331,207.8922,0.0376,39.3091,51.0819,1.7451,
S-VEBGN070-TR02,CRE 42 Matapionche,Pto. de Calidad Matapionche T.R.,2/5/2017 10:00,92.7462,0.1075,0.8697,0.9772,5.9702,207.6684,0.041,39.2929,51.0817,1.3942,
S-VEBGN070-TR02,CRE 42 Matapionche,Pto. de Calidad Matapionche T.R.,2/5/2017 11:00,92.7339,0.1168,0.881,0.9978,5.9553,207.6934,0.0752,39.2848,51.0655,1.6292,
S-VEBGN070-TR02,CRE 42 Matapionche,Pto. de Calidad Matapionche T.R.,2/5/2017 12:00,92.7792,0.1341,0.8941,1.0282,5.8757,207.5449,0.0205,39.2528,51.0294,1.9589,
S-VEBGN070-TR02,CRE 42 Matapionche,Pto. de Calidad Matapionche T.R.,2/5/2017 13:00,92.7486,0.1489,0.8864,1.0353,5.8981,207.6341,0.106,39.2572,51.0251,2.7802,
S-VEBGN070-TR02,CRE 42 Matapionche,Pto. de Calidad Matapionche T.R.,2/5/2017 14:00,93.0089,0.161,0.8942,1.0551,5.6333,206.8638,0.0616,39.1649,50.9611,1.7378,
S-VEBGN070-TR02,CRE 42 Matapionche,Pto. de Calidad Matapionche T.R.,2/5/2017 15:00,94.0669,0.2618,0.9245,1.1862,4.4897,203.5749,0.106,38.7614,50.6486,2.7961,
S-VEBGN070-TR02,CRE 42 Matapionche,Pto. de Calidad Matapionche T.R.,2/5/2017 16:00,93.2433,0.2932,0.9193,1.2125,5.2941,205.4709,0.1163,38.9758,50.751,2.1301,
S-VEBGN070-TR02,CRE 42 Matapionche,Pto. de Calidad Matapionche T.R.,2/5/2017 17:00,93.0886,0.2644,0.9103,1.1748,5.442,206.2877,0.1368,39.0594,50.8223,1.7438,
S-VEBGN070-TR02,CRE 42 Matapionche,Pto. de Calidad Matapionche T.R.,2/5/2017 18:00,92.3521,0.2417,0.8867,1.1284,6.1994,208.4202,0.1026,39.3086,50.9897,1.7822,
S-VEBGN070-TR02,CRE 42 Matapionche,Pto. de Calidad Matapionche T.R.,2/5/2017 19:00,92.2905,0.1927,0.8722,1.0649,6.3129,208.8054,0.1094,39.3728,51.0663,1.6084,
S-VEBGN070-TR02,CRE 42 Matapionche,Pto. de Calidad Matapionche T.R.,2/5/2017 20:00,92.0932,0.1688,0.8779,1.0468,6.5115,209.4624,0.0616,39.4466,51.1218,1.3526,
S-VEBGN070-TR02,CRE 42 Matapionche,Pto. de Calidad Matapionche T.R.,2/5/2017 21:00,92.2568,0.1619,0.8903,1.0522,6.3496,209.0045,0.0992,39.3941,51.0914,1.2987,
S-VEBGN070-TR02,CRE 42 Matapionche,Pto. de Calidad Matapionche T.R.,2/5/2017 22:00,92.2678,0.1643,0.8855,1.0498,6.3405,208.9969,0.0821,39.393,51.0913,1.2189,
S-VEBGN070-TR02,CRE 42 Matapionche,Pto. de Calidad Matapionche T.R.,2/5/2017 23:00,92.3554,0.1677,0.8873,1.0549,6.2555,208.7061,0.041,39.362,51.0707,1.2078,
S-VEBGN070-TR02,CRE 42 Matapionche,Pto. de Calidad Matapionche T.R.,3/5/2017 0:00,92.3417,0.1816,0.8901,1.0717,6.2624,208.5865,0.0718,39.3509,51.0536,1.5072,
S-VEBGN070-TR02,CRE 42 Matapionche,Pto. de Calidad Matapionche T.R.,3/5/2017 1:00,92.074,0.2663,0.8779,1.1443,6.4426,209.2838,0.0239,39.3843,51.0193,6.5725,
S-VEBGN070-TR02,CRE 42 Matapionche,Pto. de Calidad Matapionche T.R.,3/5/2017 2:00,92.1168,0.2593,0.8814,1.1406,6.398,209.2384,0.065,39.3764,51.0181,6.642,
S-VEBGN070-TR02,CRE 42 Matapionche,Pto. de Calidad Matapionche T.R.,3/5/2017 3:00,92.2626,0.2325,0.8837,1.1163,6.2823,208.8525,0.0445,39.3489,51.02,4.5671,
S-VEBGN070-TR02,CRE 42 Matapionche,Pto. de Calidad Matapionche T.R.,3/5/2017 4:00,92.1538,0.2124,0.8782,1.0905,6.4093,209.2106,0.0684,39.3992,51.0649,3.1967,
S-VEBGN070-TR02,CRE 42 Matapionche,Pto. de Calidad Matapionche T.R.,3/5/2017 5:00,92.2696,0.1911,0.8832,1.0743,6.3099,208.9712,0.0513,39.377,51.0648,2.5129,
S-VEBGN070-TR02,CRE 42 Matapionche,Pto. de Calidad Matapionche T.R.,3/5/2017 6:00,92.2755,0.1492,0.8831,1.0323,6.3438,209.0324,0.0137,39.4041,51.1091,1.7487,
S-VEBGN070-TR02,CRE 42 Matapionche,Pto. de Calidad Matapionche T.R.,3/5/2017 7:00,92.3486,0.132,0.8713,1.0033,6.3037,208.9192,0.0547,39.4015,51.1249,1.4339,
S-VEBGN070-TR02,CRE 42 Matapionche,Pto. de Calidad Matapionche T.R.,3/5/2017 8:00,92.3511,0.1326,0.881,1.0136,6.2897,208.9205,0,39.3945,51.1162,1.4021,
S-VEBGN070-TR02,CRE 42 Matapionche,Pto. de Calidad Matapionche T.R.,3/5/2017 9:00,92.3351,0.1336,0.8865,1.0201,6.312,208.7744,0.0068,39.3902,51.1105,1.3318,
S-VEBGN070-TR02,CRE 42 Matapionche,Pto. de Calidad Matapionche T.R.,3/5/2017 10:00,92.3869,0.1344,0.8852,1.0196,6.2643,208.6679,0.0616,39.3749,51.102,1.3955,
S-VEBGN070-TR02,CRE 42 Matapionche,Pto. de Calidad Matapionche T.R.,3/5/2017 11:00,92.5415,0.1396,0.8896,1.0292,6.1112,208.161,0.0752,39.3205,51.0658,2.964,
S-VEBGN070-TR02,CRE 42 Matapionche,Pto. de Calidad Matapionche T.R.,3/5/2017 12:00,92.4868,0.1897,0.8861,1.0758,6.1102,208.2889,0.041,39.3082,51.0257,7.2533,
S-VEBGN070-TR02,CRE 42 Matapionche,Pto. de Calidad Matapionche T.R.,3/5/2017 13:00,92.3548,0.205,0.8843,1.0893,6.2239,208.642,0.0752,39.3386,51.033,5.7088,
S-VEBGN070-TR02,CRE 42 Matapionche,Pto. de Calidad Matapionche T.R.,3/5/2017 14:00,92.4851,0.2039,0.8818,1.0857,6.1005,208.3156,0.0787,39.3029,51.0148,4.0298,
S-VEBGN070-TR02,CRE 42 Matapionche,Pto. de Calidad Matapionche T.R.,3/5/2017 15:00,92.4754,0.1983,0.8806,1.0789,6.1209,208.3095,0.1094,39.3085,51.0224,2.7079,
S-VEBGN070-TR02,CRE 42 Matapionche,Pto. de Calidad Matapionche T.R.,3/5/2017 16:00,92.5301,0.1798,0.8738,1.0536,6.0956,208.1777,0.0308,39.3083,51.0382,2.1728,
S-VEBGN070-TR02,CRE 42 Matapionche,Pto. de Calidad Matapionche T.R.,3/5/2017 17:00,92.6192,0.1749,0.873,1.0479,6.0011,208.0749,0.1026,39.2906,51.032,1.7987,
S-VEBGN070-TR02,CRE 42 Matapionche,Pto. de Calidad Matapionche T.R.,3/5/2017 18:00,92.5106,0.2008,0.8772,1.078,6.0692,208.375,0.1744,39.3052,51.0202,2.4428,
S-VEBGN070-TR02,CRE 42 Matapionche,Pto. de Calidad Matapionche T.R.,3/5/2017 19:00,92.4535,0.2099,0.8637,1.0736,6.123,208.6227,0.1368,39.3269,51.0323,2.9762,
S-VEBGN070-TR02,CRE 42 Matapionche,Pto. de Calidad Matapionche T.R.,3/5/2017 20:00,92.3336,0.2009,0.8822,1.083,6.255,208.6487,0.106,39.3473,51.0418,3.263,
S-VEBGN070-TR02,CRE 42 Matapionche,Pto. de Calidad Matapionche T.R.,3/5/2017 21:00,92.2221,0.1912,0.8766,1.0678,6.3681,209.1038,0.0855,39.3943,51.0775,2.4405,
S-VEBGN070-TR02,CRE 42 Matapionche,Pto. de Calidad Matapionche T.R.,3/5/2017 22:00,92.282,0.1913,0.8751,1.0664,6.3126,208.9222,0.0445,39.377,51.0683,2.4201,
S-VEBGN070-TR02,CRE 42 Matapionche,Pto. de Calidad Matapionche T.R.,3/5/2017 23:00,92.2746,0.2245,0.8744,1.0989,6.2851,208.9112,0.0889,39.3582,51.035,2.5037,
S-VEBGN070-TR02,CRE 42 Matapionche,Pto. de Calidad Matapionche T.R.,4/5/2017 0:00,92.2525,0.3584,0.8778,1.2362,6.169,208.7981,0.0581,39.2742,50.8935,5.0188,
S-VEBGN070-TR02,CRE 42 Matapionche,Pto. de Calidad Matapionche T.R.,4/5/2017 1:00,92.1404,0.3262,0.8731,1.1993,6.3215,209.032,0.0958,39.3287,50.9488,4.4594,
S-VEBGN070-TR02,CRE 42 Matapionche,Pto. de Calidad Matapionche T.R.,4/5/2017 2:00,92.1747,0.2765,0.8676,1.1442,6.3339,209.1164,0.0855,39.3583,51.0022,3.2785,
